element_type	osmid	building	newarea	peopleInDaHouse	allPeople	total	average	population
way	247241772	yes	53.78680784353814	14.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	275936753	yes	2476.806744193532	627.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	275936754	yes	2722.7198316426548	689.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	486978151	yes	590.494876019197	150.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487060382	yes	48.53151947170177	13.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487060383	yes	83.73047615189355	22.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179414	yes	46.383637563056055	12.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179416	yes	20.978714733807244	6.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179433	house	121.92959868976735	31.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179434	construction	219.48996022539882	56.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179447	yes	117.5529404952967	30.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179449	construction	293.7845266279782	75.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179459	construction	208.8019854959205	53.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179496	mosque	279.0167317097488	71.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179497	yes	123.75073740671081	32.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179510	house	172.7298257566337	44.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179554	yes	52.04400783278092	14.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179556	house	256.3205897597322	65.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179558	house	215.09163883744264	55.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179561	yes	21.76183541361361	6.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179563	yes	14.092824408685788	4.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179572	house	20.080098788128826	6.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179573	house	218.9329267323507	56.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179581	shed	72.1962077878207	19.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179582	house	180.7066119449571	46.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	487179593	retail	41.110752553698546	11.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	489172064	school	332.10952385207435	84.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	489172065	service	74.70814416203581	19.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	489172066	commercial	439.19453250332396	112.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	489172067	service	563.2204123267326	143.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	489172068	public	220.57822110191705	56.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	489172069	kindergarten	111.75348396072846	29.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	489172071	house	196.55459411747063	50.0	220602.0	868177.8991569161	0.25287559175739827	219541
way	489172072	yes	423.06163030314974	107.0	220602.0	868177.8991569161	0.25287559175739827	219541
